Date,insider_all,insider_liquid,SPY,QQQ
2018-08-09,1.0,1.0,1.19911495250788,1.2963695679336389
2018-08-10,1.0,1.0,1.1910814099285167,1.2864637087232975
2018-08-13,1.0,1.0,1.1866223903691164,1.2850385986848933
2018-08-14,1.0,1.0,1.1941939301252822,1.293091643214233
2018-08-15,1.0,1.0,1.185276253475353,1.2772706905839524
2018-08-16,1.0,1.0,1.1948671798065997,1.2814754231163712
2018-08-17,1.0,1.0,1.199073196093921,1.2817607883862052
2018-08-20,1.0,1.0,1.201639403208054,1.2806198994104583
2018-08-21,1.0,1.0,1.2044574536938781,1.2853236206925744
2018-08-22,1.0,1.0,1.2037422301172789,1.2903119062995008
2018-08-23,1.0,1.0,1.2021438873829529,1.2884593204599342
2018-08-24,1.0,1.0,1.209379128520444,1.3004320755140115
2018-08-27,1.0,1.0,1.2189278634750862,1.3136865714472703
2018-08-28,1.0,1.0,1.219516367934323,1.3156111279182423
2018-08-29,1.0,1.0,1.2260780694153999,1.330790180322473
2018-08-30,1.0,1.0,1.221114710668649,1.3284384913124916
2018-08-31,1.0,1.0,1.221156757057705,1.3301490810414471
2018-09-04,1.0,1.0,1.2190534226920604,1.3244474966806539
2018-09-05,1.0,1.0,1.2157724994577477,1.3073443454883213
2018-09-06,1.0,1.0,1.212113086228156,1.2956570701247954
2018-09-07,1.0,1.0,1.2097576910094974,1.2906683268349983
2018-09-10,1.0,1.0,1.2118604454249482,1.2950153987401811
2018-09-11,1.0,1.0,1.2158565197420859,1.3049926564783396
2018-09-12,1.0,1.0,1.2161510619468012,1.3011442300607012
2018-09-13,1.0,1.0,1.2233437492388166,1.3150410839028803
2018-09-14,1.0,1.0,1.2235544161467424,1.3111921998023714
2018-09-17,1.0,1.0,1.2170768074437779,1.2923076324568543
2018-09-18,1.0,1.0,1.2236801203512655,1.3029973880038563
2018-09-19,1.0,1.0,1.2249841383621987,1.3019991816630263
2018-09-20,1.0,1.0,1.2349115807934428,1.3163951386756203
2018-09-21,1.0,1.0,1.2337834326788029,1.3091975034314762
2018-09-24,1.0,1.0,1.2296844896960262,1.3128381418258517
2018-09-25,1.0,1.0,1.2285441626273148,1.3146231050212838
2018-09-26,1.0,1.0,1.2248681483234232,1.3155511714621908
2018-09-27,1.0,1.0,1.2282905794050418,1.3266881975945095
2018-09-28,1.0,1.0,1.2284171535348556,1.3264024890625228
2018-10-01,1.0,1.0,1.2326851519991475,1.329115404278144
2018-10-02,1.0,1.0,1.2319667386964819,1.3261170093719712
2018-10-03,1.0,1.0,1.232642380672349,1.3275450943490346
2018-10-04,1.0,1.0,1.2230085380267552,1.3020578794911841
2018-10-05,1.0,1.0,1.2161634583821952,1.2861372664158253
2018-10-08,1.0,1.0,1.2161634583821952,1.2782842293009482
2018-10-09,1.0,1.0,1.2143889557764789,1.2824250006521976
2018-10-10,1.0,1.0,1.1759373155033455,1.226025083767407
2018-10-11,1.0,1.0,1.1500354349568467,1.2108179982873504
2018-10-12,1.0,1.0,1.1660076982588743,1.2445157005820349
2018-10-15,1.0,1.0,1.1594577407692235,1.2294516409990481
2018-10-16,1.0,1.0,1.1848107709509916,1.2652194429175632
2018-10-17,1.0,1.0,1.185021872821563,1.2657192326122841
2018-10-18,1.0,1.0,1.1679091374632755,1.236376726093736
2018-10-19,1.0,1.0,1.1672751794075933,1.2352346929108124
2018-10-22,1.0,1.0,1.1620359818498796,1.2415880176793734
2018-10-23,1.0,1.0,1.1561204173785564,1.237019084002656
2018-10-24,1.0,1.0,1.1210911356932676,1.1804053147965665
2018-10-25,1.0,1.0,1.1412048233297734,1.2212413824036494
2018-10-26,1.0,1.0,1.121133254576098,1.1898288906819883
2018-10-29,1.0,1.0,1.1149222779747685,1.1653412552135796
2018-10-30,1.0,1.0,1.1314436091228497,1.184545628464945
2018-10-31,1.0,1.0,1.143528321287769,1.2123889947407656
2018-11-01,1.0,1.0,1.1556977061809943,1.228380891923224
2018-11-02,1.0,1.0,1.1488522640675631,1.2092478027789582
2018-11-05,1.0,1.0,1.1551903947489004,1.2062490646106325
2018-11-06,1.0,1.0,1.1625003044738533,1.2153872752262207
2018-11-07,1.0,1.0,1.1873882146001316,1.2535113429834237
2018-11-08,1.0,1.0,1.1852331921734576,1.2455148222886063
2018-11-09,1.0,1.0,1.1736554289717613,1.224525485841809
2018-11-12,1.0,1.0,1.1517253373280316,1.1874729681054537
2018-11-13,1.0,1.0,1.1495706048764545,1.1884723186534603
2018-11-14,1.0,1.0,1.1417114098241254,1.1794053921449719
2018-11-15,1.0,1.0,1.1536268490262067,1.2000377359526828
2018-11-16,1.0,1.0,1.1566272213542312,1.1958256804943341
2018-11-19,1.0,1.0,1.137063254007747,1.156988085141829
2018-11-20,1.0,1.0,1.116020848629521,1.1362843428063008
2018-11-21,1.0,1.0,1.1198235095570004,1.1449228781478855
2018-11-23,1.0,1.0,1.1123445443505324,1.1366416787075402
2018-11-26,1.0,1.0,1.1303027021039445,1.1629138196885103
2018-11-27,1.0,1.0,1.134105725500295,1.16684028103559
2018-11-28,1.0,1.0,1.1602187804111395,1.2043929317288193
2018-11-29,1.0,1.0,1.1576832381635076,1.200466012698869
2018-11-30,1.0,1.0,1.1647397096537362,1.209175946568271
2018-12-03,1.0,1.0,1.1801628326159361,1.2303083089121383
2018-12-04,1.0,1.0,1.1419228016697938,1.1831178867500354
2018-12-06,1.0,1.0,1.140190200465585,1.191470827980351
2018-12-07,1.0,1.0,1.113696625733783,1.1521333285124074
2018-12-10,1.0,1.0,1.115809601771401,1.1641985355063509
2018-12-11,1.0,1.0,1.116062895018577,1.1680539415877662
2018-12-12,1.0,1.0,1.1216826848910226,1.178334414227713
2018-12-13,1.0,1.0,1.1213023825513875,1.1786917501289524
2018-12-14,1.0,1.0,1.1005979431486432,1.1499918303607597
2018-12-17,1.0,1.0,1.07900588997417,1.1239333128596534
2018-12-18,1.0,1.0,1.0778227915786602,1.1310011950099756
2018-12-19,1.0,1.0,1.0616815452888917,1.1032292272619721
2018-12-20,1.0,1.0,1.0443998269428634,1.0872376733416667
2018-12-21,1.0,1.0,1.0230003172327573,1.053540314309135
2018-12-24,1.0,1.0,0.995969781115199,1.027414517426047
2018-12-26,1.0,1.0,1.0462908270437747,1.0915655225662833
2018-12-27,1.0,1.0,1.05432371717917,1.0957895921999858
2018-12-28,1.0,1.0,1.0529636614807534,1.095216916508118
2018-12-31,1.0,1.0,1.0621863194388879,1.1044527279958667
2019-01-02,1.0,1.0,1.063291342039547,1.1088913364751742
2019-01-03,1.0,1.0,1.037918521057413,1.072663792113118
2019-01-04,1.0,1.0,1.0726838529107134,1.118557369861309
2019-01-07,1.0,1.0,1.081141919031995,1.1318742250856901
2019-01-08,1.0,1.0,1.0912996016902083,1.1421128197429748
2019-01-09,1.0,1.0,1.096399683695166,1.1514203730206936
2019-01-10,1.0,1.0,1.1002675165256826,1.1547136301162655
2019-01-11,1.0,1.0,1.1006923300426976,1.1504896749032805
2019-01-14,1.0,1.0,1.0939771592415661,1.140322822035966
2019-01-15,1.0,1.0,1.1065151749767748,1.1625894369539562
2019-01-16,1.0,1.0,1.109192660034358,1.1623747836876337
2019-01-17,1.0,1.0,1.1176076648537443,1.171538853385412
2019-01-18,1.0,1.0,1.1324830973516014,1.1831377959549079
2019-01-22,1.0,1.0,1.1171827063491806,1.1594392057554543
2019-01-23,1.0,1.0,1.1195201956056033,1.160942579564735
2019-01-24,1.0,1.0,1.1201155144796184,1.1684603639768802
2019-01-25,1.0,1.0,1.129593060547962,1.1824218655245349
2019-01-28,1.0,1.0,1.1210077678528987,1.1678161753364775
2019-01-29,1.0,1.0,1.1195201956056033,1.1567900228795673
2019-01-30,1.0,1.0,1.1372433285429466,1.18621628536344
2019-01-31,1.0,1.0,1.1472313757694508,1.2039722067499994
2019-02-01,1.0,1.0,1.147783488354022,1.1988887231059833
2019-02-04,1.0,1.0,1.1558584973722474,1.2137810371917688
2019-02-05,1.0,1.0,1.1607034737856732,1.2245207945923864
2019-02-06,1.0,1.0,1.159173637667999,1.2208694006505514
2019-02-07,1.0,1.0,1.1481234841551826,1.2044737127554852
2019-02-08,1.0,1.0,1.1495259487115264,1.2068363861543618
2019-02-11,1.0,1.0,1.1501635314559204,1.2056905770877557
2019-02-12,1.0,1.0,1.1649539287566004,1.2235185835264384
2019-02-13,1.0,1.0,1.1687365814023911,1.2243774254331634
2019-02-14,1.0,1.0,1.1661439140606624,1.2258811425045972
2019-02-15,1.0,1.0,1.1788516377213545,1.231035910255713
2019-02-19,1.0,1.0,1.1808917575158666,1.2334703254445596
2019-02-20,1.0,1.0,1.1832715831364424,1.2332553289160841
2019-02-21,1.0,1.0,1.1790640444798623,1.2287449786468063
2019-02-22,1.0,1.0,1.1863743166736864,1.2378378786582027
2019-02-25,1.0,1.0,1.1879893329760862,1.2423481145067627
2019-02-26,1.0,1.0,1.187139415966959,1.243637178311874
2019-02-27,1.0,1.0,1.186629349771444,1.2428492772500956
2019-02-28,1.0,1.0,1.1844191595825775,1.2399857843700393
2019-03-01,1.0,1.0,1.191814901936224,1.2485771783759496
2019-03-04,1.0,1.0,1.1874797017432166,1.2487919460629897
2019-03-05,1.0,1.0,1.1858644679594939,1.249722987442556
2019-03-06,1.0,1.0,1.1786814223394517,1.242634395142338
2019-03-07,1.0,1.0,1.1688216890933427,1.2273842874724425
2019-03-08,1.0,1.0,1.1664838373680488,1.2255228912376164
2019-03-11,1.0,1.0,1.1833996796355148,1.251011479144079
2019-03-12,1.0,1.0,1.1878618889209813,1.257884846074386
2019-03-13,1.0,1.0,1.1957244186869251,1.2673351964077395
2019-03-14,1.0,1.0,1.1949597543562978,1.2651876339580561
2019-03-15,1.0,1.0,1.2008635748361949,1.2769297168453393
2019-03-18,1.0,1.0,1.205217478422955,1.2799705618377624
2019-03-19,1.0,1.0,1.2055164427478988,1.284274497132389
2019-03-20,1.0,1.0,1.2018880568536794,1.2893667911716646
2019-03-21,1.0,1.0,1.215462806054218,1.309522115007468
2019-03-22,1.0,1.0,1.1920696450588844,1.2807596071067175
2019-03-25,1.0,1.0,1.1911735495155695,1.278321072772035
2019-03-26,1.0,1.0,1.2000524419962835,1.284274497132389
2019-03-27,1.0,1.0,1.1937771634172079,1.27602567875514
2019-03-28,1.0,1.0,1.1983024422862585,1.278966520040332
2019-03-29,1.0,1.0,1.2058580334120925,1.2886494876926797
2019-04-01,1.0,1.0,1.220158372798946,1.3057210587669392
2019-04-02,1.0,1.0,1.2207555765110911,1.3106700980677095
2019-04-03,1.0,1.0,1.2226769515034068,1.3182014985452557
2019-04-04,1.0,1.0,1.2259214828630536,1.317699306015464
2019-04-05,1.0,1.0,1.2318552432717096,1.3245132885933077
2019-04-08,1.0,1.0,1.2327941826355968,1.3278844661976035
2019-04-09,1.0,1.0,1.2264766401861424,1.3232219363738433
2019-04-10,1.0,1.0,1.2306601109096766,1.330323229373721
2019-04-11,1.0,1.0,1.230318520245483,1.3271670482979008
2019-04-12,1.0,1.0,1.2386424003906562,1.3329053617090614
2019-04-15,1.0,1.0,1.2378317750071641,1.3331204726582546
2019-04-16,1.0,1.0,1.2386424003906562,1.3377112606920445
2019-04-17,1.0,1.0,1.2356115806774532,1.3423734472536515
2019-04-18,1.0,1.0,1.2380447617158656,1.3440947925300668
2019-04-22,1.0,1.0,1.2391124500227937,1.3478961920327486
2019-04-23,1.0,1.0,1.25025401818492,1.3650395048969781
2019-04-24,1.0,1.0,1.2474789565072169,1.3607355696023515
2019-04-25,1.0,1.0,1.2467106674878778,1.3662586576436015
2019-04-26,1.0,1.0,1.2525162589036871,1.3674778103902252
2019-04-29,1.0,1.0,1.2544796802850589,1.370132027777689
2019-04-30,1.0,1.0,1.255120090286648,1.3595156159107045
2019-05-01,1.0,1.0,1.2456858954952967,1.3551407397711313
2019-05-02,1.0,1.0,1.2429969564213845,1.34925894278003
2019-05-03,1.0,1.0,1.2551630066009953,1.3707772462045504
2019-05-06,1.0,1.0,1.2499975352116783,1.3623852875095142
2019-05-07,1.0,1.0,1.2291226629457084,1.3358464318356882
2019-05-08,1.0,1.0,1.2274152895749335,1.3324753686521102
2019-05-09,1.0,1.0,1.2237017234959884,1.3253025627036974
2019-05-10,1.0,1.0,1.229848760588443,1.326951937348707
2019-05-13,1.0,1.0,1.1989423448314283,1.280903319528092
2019-05-14,1.0,1.0,1.2097852386437076,1.2949617354236014
2019-05-15,1.0,1.0,1.2168712151000496,1.3132521159823314
2019-05-16,1.0,1.0,1.2281413872176683,1.3264499736603506
2019-05-17,1.0,1.0,1.2202012891132936,1.3128935214531978
2019-05-20,1.0,1.0,1.2121334569787172,1.2907296563396626
2019-05-21,1.0,1.0,1.223061168506851,1.3042150532811512
2019-05-22,1.0,1.0,1.2193049760886558,1.2984046548178672
2019-05-23,1.0,1.0,1.2044065630643663,1.2785364125626624
2019-05-24,1.0,1.0,1.2071386359339484,1.2778905076114948
2019-05-28,1.0,1.0,1.195911452624451,1.2730849518906648
2019-05-29,1.0,1.0,1.1878861018415763,1.2626127101279268
2019-05-30,1.0,1.0,1.1911307781887717,1.2679206872199835
2019-05-31,1.0,1.0,1.1750794966728282,1.247693507173492
2019-06-03,1.0,1.0,1.1720918107552947,1.2202221226507706
2019-06-04,1.0,1.0,1.1975336458105001,1.2545796892241767
2019-06-05,1.0,1.0,1.2079069974470618,1.263904062347391
2019-06-06,1.0,1.0,1.2157616978853882,1.2739456245288723
2019-06-07,1.0,1.0,1.2279279655463216,1.2985479095563723
2019-06-10,1.0,1.0,1.2335624716549372,1.3136824523014352
2019-06-11,1.0,1.0,1.2332637973050904,1.3154758826299737
2019-06-12,1.0,1.0,1.2310866642772749,1.3078723971003043
2019-06-13,1.0,1.0,1.2361667380005437,1.3156192517891967
2019-06-14,1.0,1.0,1.2348006653188657,1.310024536378694
2019-06-17,1.0,1.0,1.235269990013261,1.3179143025439384
2019-06-18,1.0,1.0,1.2482046191873077,1.3370655845823114
2019-06-19,1.0,1.0,1.2510221622167121,1.3420864800937695
2019-06-20,1.0,1.0,1.262974790724976,1.354567377554957
2019-06-21,1.0,1.0,1.2611392483613542,1.3525587218565076
2019-06-24,1.0,1.0,1.2595946960075104,1.3526016296256287
2019-06-25,1.0,1.0,1.247240596977535,1.3293829199160239
2019-06-26,1.0,1.0,1.245997183761862,1.3355647280288188
2019-06-27,1.0,1.0,1.2504150993512713,1.3406686929812952
2019-06-28,1.0,1.0,1.2568497917398889,1.342393928562111
2019-07-01,1.0,1.0,1.268259731854232,1.36050913100211
2019-07-02,1.0,1.0,1.271562403220815,1.3659004063766207
2019-07-03,1.0,1.0,1.2817292200945818,1.3761801924922614
2019-07-05,1.0,1.0,1.280270500369432,1.3733769993304097
2019-07-08,1.0,1.0,1.2732354145426026,1.3637440335316775
2019-07-09,1.0,1.0,1.2748225932356965,1.3705732340649694
2019-07-10,1.0,1.0,1.2809139551095388,1.3842312918694006
2019-07-11,1.0,1.0,1.2839165022507903,1.3832250760783347
2019-07-12,1.0,1.0,1.2896649685725028,1.3912044336655038
2019-07-15,1.0,1.0,1.2900935517657781,1.3956612350389186
2019-07-16,1.0,1.0,1.2859325541122566,1.3884729822936224
2019-07-17,1.0,1.0,1.2771819756119382,1.381643209656742
2019-07-18,1.0,1.0,1.2818572440998806,1.383225076078335
2019-07-19,1.0,1.0,1.2747370505820999,1.3730888879633523
2019-07-22,1.0,1.0,1.2778682016788436,1.3840159520787725
2019-07-23,1.0,1.0,1.2870057519460267,1.3930733816676955
2019-07-24,1.0,1.0,1.2930531825926828,1.402849831046368
2019-07-25,1.0,1.0,1.286876423052792,1.3895510542953762
2019-07-26,1.0,1.0,1.2954985425851666,1.4038562756788693
2019-07-29,1.0,1.0,1.293139450184022,1.3990399644105798
2019-07-30,1.0,1.0,1.2899648028227375,1.3930014110362898
2019-07-31,1.0,1.0,1.275852294804926,1.3737363948045669
2019-08-01,1.0,1.0,1.2647418989657206,1.3669071942712747
2019-08-02,1.0,1.0,1.2552191167822546,1.3467791025662732
2019-08-05,1.0,1.0,1.217470593625423,1.2991906107274453
2019-08-06,1.0,1.0,1.23454360239543,1.3173777837988498
2019-08-07,1.0,1.0,1.2352724548015854,1.324494294754176
2019-08-08,1.0,1.0,1.2595088633788167,1.353320763836096
2019-08-09,1.0,1.0,1.2509298051483375,1.3405968367706076
2019-08-12,1.0,1.0,1.235701182982409,1.3252130857024902
2019-08-13,1.0,1.0,1.2549189925569229,1.3542553522579095
2019-08-14,1.0,1.0,1.2178142141152954,1.3137833713744076
2019-08-15,1.0,1.0,1.2210317777909272,1.3122740476878088
2019-08-16,1.0,1.0,1.239047350613533,1.3333361557110353
2019-08-19,1.0,1.0,1.2539754135914847,1.3545425482592257
2019-08-20,1.0,1.0,1.2443663638166793,1.3440470790908035
2019-08-21,1.0,1.0,1.2544904093636478,1.3559804734180072
2019-08-22,1.0,1.0,1.254104017546977,1.3515957570967156
2019-08-23,1.0,1.0,1.2218892341525749,1.308823347684742
2019-08-26,1.0,1.0,1.2354014937197233,1.3285917006534333
2019-08-27,1.0,1.0,1.230554125011748,1.3257886219122992
2019-08-28,1.0,1.0,1.239219305846018,1.3305329625491833
2019-08-29,1.0,1.0,1.2550473065373184,1.3508763940448132
2019-08-30,1.0,1.0,1.2544904093636478,1.3476414915152457
2019-09-03,1.0,1.0,1.247154619361293,1.3345583978170354
2019-09-04,1.0,1.0,1.261310623643645,1.3538239861523467
2019-09-05,1.0,1.0,1.277525161139165,1.3786246767042618
2019-09-06,1.0,1.0,1.278511801406499,1.3772587221768857
2019-09-09,1.0,1.0,1.2791551111590573,1.3743831007007576
2019-09-10,1.0,1.0,1.2788549869337258,1.3704296360643111
2019-09-11,1.0,1.0,1.2879488959488194,1.3832971611304576
2019-09-12,1.0,1.0,1.292410162815221,1.3890477175584077
2019-09-13,1.0,1.0,1.291552271490928,1.3840874650273072
2019-09-16,1.0,1.0,1.2875626491196972,1.3779055424937945
2019-09-17,1.0,1.0,1.2908226941470304,1.3845191743950227
2019-09-18,1.0,1.0,1.291594607855081,1.3839436381852137
2019-09-19,1.0,1.0,1.2915090652014842,1.3862441811344033
2019-09-20,1.0,1.0,1.2854068292615066,1.3715796786974708
2019-09-23,1.0,1.0,1.2851051101731419,1.372184392190282
2019-09-24,1.0,1.0,1.2750213711646479,1.353960833330663
2019-09-25,1.0,1.0,1.282562753510732,1.3691589939947424
2019-09-26,1.0,1.0,1.2798907779799906,1.364117159491953
2019-09-27,1.0,1.0,1.2729958951125313,1.347190101784093
2019-09-30,1.0,1.0,1.2788996430986543,1.3600115153010242
2019-10-01,1.0,1.0,1.2636876945008,1.3489185411450029
2019-10-02,1.0,1.0,1.2413649765758152,1.325724775151847
2019-10-03,1.0,1.0,1.2515352731507452,1.3402752001332767
2019-10-04,1.0,1.0,1.2684711236999002,1.3600115153010244
2019-10-07,1.0,1.0,1.2629981337202796,1.3559056422686602
2019-10-08,1.0,1.0,1.2433900176652863,1.33559298994608
2019-10-09,1.0,1.0,1.2551979486001776,1.3486304297779454
2019-10-10,1.0,1.0,1.2636876945007995,1.3590750961477285
2019-10-11,1.0,1.0,1.2767883344178435,1.3765783765897037
2019-10-14,1.0,1.0,1.275366006567359,1.376434320906175
2019-10-15,1.0,1.0,1.2879925372009082,1.3939378301895855
2019-10-16,1.0,1.0,1.2859244348095415,1.3904802649434596
2019-10-17,1.0,1.0,1.2897164391522085,1.3941541997666727
2019-10-18,1.0,1.0,1.2840710589774578,1.3807561058327555
2019-10-21,1.0,1.0,1.2927764013626537,1.3930012966155718
2019-10-22,1.0,1.0,1.2885533490383874,1.3819086657217035
2019-10-23,1.0,1.0,1.2923021470916105,1.3845736386566267
2019-10-24,1.0,1.0,1.2944136007599694,1.3980437032219493
2019-10-25,1.0,1.0,1.2997143455320084,1.4092081903265055
2019-10-28,1.0,1.0,1.30703998640597,1.423110536363132
2019-10-29,1.0,1.0,1.3066524346889115,1.4120895328385161
2019-10-30,1.0,1.0,1.3106604704787979,1.4189325782786446
2019-10-31,1.0,1.0,1.3071696052743016,1.4195808860648829
2019-11-01,1.0,1.0,1.3192788203349122,1.4324743846339374
2019-11-04,1.0,1.0,1.3245794201194028,1.4413342096434687
2019-11-05,1.0,1.0,1.3231141759545717,1.4421268019546711
2019-11-06,1.0,1.0,1.3234158950429364,1.4388846909198914
2019-11-07,1.0,1.0,1.3280704303114477,1.4437110712113346
2019-11-08,1.0,1.0,1.331345119081176,1.449473412973203
2019-11-11,1.0,1.0,1.3288026174312177,1.4475284896144882
2019-11-12,1.0,1.0,1.3316036318800968,1.451706562119693
2019-11-13,1.0,1.0,1.3320348248492444,1.4520665296974384
2019-11-14,1.0,1.0,1.3339741782975703,1.4509139698084907
2019-11-15,1.0,1.0,1.343626869324465,1.4615748913346436
2019-11-18,1.0,1.0,1.3446180042058014,1.462727565644309
2019-11-19,1.0,1.0,1.344230452488743,1.46488794321437
2019-11-20,1.0,1.0,1.3392309918424232,1.4561004320983972
2019-11-21,1.0,1.0,1.3370770568223627,1.4528591220086409
2019-11-22,1.0,1.0,1.3400500265037263,1.4537950834790663
2019-11-25,1.0,1.0,1.3504356295881335,1.4710107102368546
2019-11-26,1.0,1.0,1.3534954468110303,1.473819967696742
2019-11-27,1.0,1.0,1.359528813665485,1.4841204639622787
2019-11-29,1.0,1.0,1.3544867266799154,1.477349274732838
2019-12-02,1.0,1.0,1.3429808048084857,1.462223084700164
2019-12-03,1.0,1.0,1.3339741782975705,1.4507702573871148
2019-12-04,1.0,1.0,1.3422046864615294,1.4581169828263647
2019-12-05,1.0,1.0,1.3446180042058016,1.4609986686005285
2019-12-06,1.0,1.0,1.3569000444241874,1.4766291107359122
2019-12-09,1.0,1.0,1.3526337858104773,1.4699303498207479
2019-12-10,1.0,1.0,1.3511253353562025,1.4687055904589592
2019-12-11,1.0,1.0,1.3549608359634104,1.4764849406316658
2019-12-12,1.0,1.0,1.3666390030424216,1.4875056008941288
2019-12-13,1.0,1.0,1.3674580377037246,1.4924039518169774
2019-12-16,1.0,1.0,1.3768523609192471,1.5073865438489933
2019-12-17,1.0,1.0,1.3771540800076119,1.5082506491087306
2019-12-18,1.0,1.0,1.3772404925864996,1.5094030945769608
2019-12-19,1.0,1.0,1.3828854377986046,1.5188393711620423
2019-12-20,1.0,1.0,1.3889485271004953,1.5249616805016564
2019-12-23,1.0,1.0,1.3910704198723443,1.5289897474460146
2019-12-24,1.0,1.0,1.391113916136885,1.5297837128058287
2019-12-26,1.0,1.0,1.3985191551749563,1.5432826113920006
2019-12-27,1.0,1.0,1.3981724899465662,1.5419837074051708
2019-12-30,1.0,1.0,1.390463936957097,1.531877383097496
2019-12-31,1.0,1.0,1.3938417118737871,1.5347646754868247
2020-01-02,1.0,1.0,1.4068773973691167,1.5603909115166272
2020-01-03,1.0,1.0,1.3962240022826866,1.5460981619913587
2020-01-06,1.0,1.0,1.4015505548383531,1.5560599729326339
2020-01-07,1.0,1.0,1.397609648283408,1.5558430312519582
2020-01-08,1.0,1.0,1.4050583835860202,1.5675377439621319
2020-01-09,1.0,1.0,1.414585370408392,1.580820044129781
2020-01-10,1.0,1.0,1.4105145550100184,1.5767777890164336
2020-01-13,1.0,1.0,1.4202152369154564,1.5949685091300854
2020-01-14,1.0,1.0,1.4180499928666153,1.5886881847793886
2020-01-15,1.0,1.0,1.4212545076628844,1.5893380944556739
2020-01-16,1.0,1.0,1.4330766473775258,1.6045693227071558
2020-01-17,1.0,1.0,1.4375379142439275,1.6125098916710394
2020-01-21,1.0,1.0,1.4347226910152984,1.6117882402047838
2020-01-22,1.0,1.0,1.4348956611606223,1.616047093736654
2020-01-23,1.0,1.0,1.4365415598108464,1.621244654836173
2020-01-24,1.0,1.0,1.423766416940116,1.6076012428836017
2020-01-27,1.0,1.0,1.4009439269355575,1.574395320833402
2020-01-28,1.0,1.0,1.4156249311309173,1.5985781395099756
2020-01-29,1.0,1.0,1.4144557515400604,1.6011764051665056
2020-01-30,1.0,1.0,1.4190459123370511,1.6068793625759108
2020-01-31,1.0,1.0,1.3932793051732744,1.5813976399125078
2020-02-03,1.0,1.0,1.4036286613705642,1.6052912030148472
2020-02-04,1.0,1.0,1.4250221540974088,1.6420344415513786
2020-02-05,1.0,1.0,1.4414783858362272,1.64744860106942
2020-02-06,1.0,1.0,1.4463287992827203,1.6616691511218475
2020-02-07,1.0,1.0,1.4386203912807995,1.654522547517778
2020-02-10,1.0,1.0,1.4493601989461173,1.6745182544524517
2020-02-11,1.0,1.0,1.4518719632358001,1.6748075100266857
2020-02-12,1.0,1.0,1.4612261249003966,1.6911211582671926
2020-02-13,1.0,1.0,1.4596667838166089,1.6889558606062725
2020-02-14,1.0,1.0,1.4620051429983223,1.6937926531830225
2020-02-18,1.0,1.0,1.4582379315264435,1.6944418763350022
2020-02-19,1.0,1.0,1.4652099477696885,1.7106840116269744
2020-02-20,1.0,1.0,1.4591903547323384,1.6948031025406423
2020-02-21,1.0,1.0,1.4441632652587824,1.6622467469045752
2020-02-24,1.0,1.0,1.3962674985472274,1.598144599410778
2020-02-25,1.0,1.0,1.3539569421778084,1.5546884117900925
2020-02-26,1.0,1.0,1.348977054850532,1.5627010658060994
2020-02-27,1.0,1.0,1.2883921228844892,1.4844503388912802
2020-02-28,1.0,1.0,1.2829790127623866,1.4856057592981693
2020-03-02,1.0,1.0,1.3385404161490637,1.5622677545483363
2020-03-03,1.0,1.0,1.3002146975617759,1.5121702452127501
2020-03-04,1.0,1.0,1.354866594056905,1.5752616000867752
2020-03-05,1.0,1.0,1.309828676913229,1.5274017023056674
2020-03-06,1.0,1.0,1.2881756564746243,1.5016310673301831
2020-03-09,1.0,1.0,1.1875763359442713,1.397321365231387
2020-03-10,1.0,1.0,1.2490271335497731,1.4734056502781094
2020-03-11,1.0,1.0,1.1881390326198809,1.4092317609943419
2020-03-12,1.0,1.0,1.0744614002549482,1.280017131069846
2020-03-13,1.0,1.0,1.1663131870235008,1.3884417454377012
2020-03-16,1.0,1.0,1.0386907972343358,1.2221234517160577
2020-03-17,1.0,1.0,1.0947718359947272,1.3148113271018271
2020-03-18,1.0,1.0,1.0393404139452527,1.2748197988117624
2020-03-19,1.0,1.0,1.0415488642835375,1.2824713410428472
2020-03-20,1.0,1.0,0.9966644889536909,1.2322294327615793
2020-03-23,1.0,1.0,0.9711811874596231,1.233119282682789
2020-03-24,1.0,1.0,1.0591735506754703,1.3286088637610807
2020-03-25,1.0,1.0,1.0750296064573996,1.3187707416155916
2020-03-26,1.0,1.0,1.1378000807290694,1.388217709672531
2020-03-27,1.0,1.0,1.103910256187201,1.3404731479748206
2020-03-30,1.0,1.0,1.1397600949030522,1.3892305618652212
2020-03-31,1.0,1.0,1.1227718313551256,1.3773665064929168
2020-04-01,1.0,1.0,1.0722418583692055,1.3188430555091504
2020-04-02,1.0,1.0,1.0969841285030464,1.3456091507282406
2020-04-03,1.0,1.0,1.0811279277335684,1.32651095990286
2020-04-06,1.0,1.0,1.1537434190151774,1.4213496015184073
2020-04-07,1.0,1.0,1.154919702995909,1.4207712047906569
2020-04-08,1.0,1.0,1.1936882135562221,1.4509373116348923
2020-04-09,1.0,1.0,1.2118528335786545,1.4530351010723952
2020-04-13,1.0,1.0,1.2007888337549593,1.4687330514311956
2020-04-14,1.0,1.0,1.2362032748627572,1.5326099045319284
2020-04-15,1.0,1.0,1.2099363156692127,1.5150309919955827
2020-04-16,1.0,1.0,1.2157735143705881,1.5426648539373755
2020-04-17,1.0,1.0,1.2486179786879927,1.5574222659970447
2020-04-20,1.0,1.0,1.2266197428964825,1.538976158841585
2020-04-21,1.0,1.0,1.189375993889647,1.4821883557239408
2020-04-22,1.0,1.0,1.2157735143705883,1.5261714507494313
