Date,tsmom_12m,tsmom_ensemble,xsec_momentum,green_line_200d,str_reversal_5d,low_vol_xsec,turn_of_month,bench_6040,spy
2019-02-07,0.00304216006857715,0.002576136078614232,0.0019061666136581993,0.00337651030258209,0.0008976591669699064,0.00343134435534601,-0.0004448046814392869,-0.004413793476172434,-0.00953290867567158
2019-02-08,0.0006018190872864691,0.0010204227886970174,0.0007578492680159793,0.0012252514130115181,-0.0011794114896863139,0.0015785889663946324,0.0,0.0012690575287761963,0.001221401268769684
2019-02-11,0.0006883150576084613,-0.000657009892351712,0.0006791368688475971,-0.0009879555161729737,0.0016466128759552372,-0.0009697306310808728,0.0,-0.00027905630370952397,0.0005548376412500833
2019-02-12,-0.002766101264420729,-0.0013169290088041003,-0.0013785807510030461,-0.0018546538861777717,0.0025022087869973567,-0.0019401149963006944,0.0,0.007179259228215562,0.012859006627446323
2019-02-13,-2.0528447695132936e-05,-0.0014784101119710519,0.00019795833036418233,-0.0019817294816364627,-0.00043468598510985727,-0.0018944841541195683,0.0,0.0009510640352288656,0.0032468546717654423
2019-02-14,0.00022136925336489904,0.0011646650184283923,0.00014641485525750675,0.001600434998341927,-0.000289202526649825,0.0012601371903041589,0.0,0.0005530250039954554,-0.0022178552107005034
2019-02-15,-0.0029412673451825336,-0.0008223674212635644,-0.0021276103098324156,-0.0009989488957928448,0.0026663706870548058,-0.0013764299861813648,0.0,0.006155669234681582,0.010897216644952357
2019-02-19,-0.00244176884598638,0.000585147922244156,-0.002255582966051799,0.0016975026720858213,0.0024685940790149523,0.0012243246595041574,0.0,0.001727611918356775,0.0017303531917876036
2019-02-20,-0.0012415070213572567,-0.0010339647889835313,-0.0011324198930273966,-0.0008413000396741139,-0.0007493762055520744,-0.0007636696856194012,0.0,0.0011330131188469039,0.002015892635024441
2019-02-21,0.0005714196727851158,-0.0018838186095559335,0.00020650698710174395,-0.0028326281512384595,0.0036502291805870874,-0.0027663895021622456,0.0,-0.0033187832499951943,-0.003555666704814664
2019-02-22,-0.00010684528828301637,0.001351014627770356,0.0005739090249397043,0.0019115590776347757,-0.0038488527304929234,0.0008137956141323941,0.0,0.004908573535582005,0.006199445056519037
2019-02-25,-9.039958276184671e-05,3.445402675576527e-05,0.00014693856316365514,0.00012654648394430613,0.0012827652888541918,-2.5315919722060376e-05,0.0,0.00020512070647202838,0.0013615485895090984
2019-02-26,0.0001866519869994696,0.0008575685343844228,0.00019036507803585183,0.00048723790904380134,-0.0005867736889529671,0.0009152845012400943,0.0005101468303674185,0.0007579392834602407,-0.0007156076736916095
2019-02-27,-0.000763711187840592,-0.0026616202139460015,-0.0008161181847330894,-0.0036077572053496627,0.0016367904390673683,-0.0027302408574112636,-0.002771465700777824,-0.0016705513652657267,-0.0004295377358121133
