Datetime,SPY,QQQ,IWM,EFA,EEM,TLT,IEF,LQD,HYG,GLD,SLV,DBC,USO,VNQ,UUP
2026-04-01 10:30:00-04:00,656.3300170898438,585.3099975585938,251.60499572753906,98.66999816894531,57.56999969482422,86.625,95.25,108.79000091552734,79.33999633789062,438.32000732421875,68.19999694824219,28.71500015258789,124.7300033569336,88.87999725341797,27.663999557495117
2026-04-01 11:30:00-04:00,657.1749877929688,586.6649780273438,251.50999450683594,98.94000244140625,57.570098876953125,86.66000366210938,95.22989654541016,108.8949966430664,79.41500091552734,438.6099853515625,68.33180236816406,28.709999084472656,124.77999877929688,88.95500183105469,27.674999237060547
2026-04-01 12:30:00-04:00,658.2999877929688,587.3400268554688,251.9001007080078,99.18000030517578,57.689998626708984,86.61000061035156,95.19010162353516,108.91500091552734,79.43499755859375,439.4800109863281,68.77999877929688,28.639999389648438,123.83000183105469,89.16500091552734,27.665000915527344
2026-04-01 13:30:00-04:00,654.22998046875,583.0250244140625,249.6999969482422,98.37000274658203,57.11000061035156,86.44999694824219,95.12989807128906,108.70500183105469,79.29000091552734,436.5350036621094,67.99500274658203,28.665000915527344,124.83999633789062,88.91999816894531,27.719999313354492
2026-04-01 14:30:00-04:00,656.0999755859375,585.030029296875,250.22000122070312,98.63899993896484,57.345001220703125,86.27999877929688,95.04499816894531,108.6449966430664,79.38500213623047,437.6449890136719,68.30500030517578,28.690000534057617,124.31999969482422,89.19509887695312,27.729999542236328
2026-04-01 15:30:00-04:00,655.1799926757812,584.2899780273438,249.5399932861328,98.62000274658203,57.22999954223633,86.2699966430664,95.04499816894531,108.65499877929688,79.3499984741211,437.7699890136719,68.12000274658203,28.68000030517578,124.0999984741211,89.0199966430664,27.729999542236328
2026-04-02 09:30:00-04:00,650.3400268554688,578.22998046875,247.7899932861328,97.19000244140625,56.119998931884766,86.69999694824219,95.26000213623047,108.92500305175781,79.33000183105469,428.55999755859375,64.95899963378906,29.30970001220703,136.9499969482422,89.3499984741211,27.860000610351562
2026-04-02 10:30:00-04:00,655.2899780273438,583.9600219726562,250.9600067138672,97.80500030517578,56.52000045776367,86.72000122070312,95.27999877929688,109.12000274658203,79.56500244140625,429.17999267578125,65.33000183105469,29.110000610351562,135.84500122070312,89.96499633789062,27.80500030517578
2026-04-02 11:30:00-04:00,652.719970703125,581.6998901367188,249.61000061035156,97.73500061035156,56.32500076293945,86.66999816894531,95.25499725341797,109.0,79.44499969482422,427.1639099121094,65.10399627685547,29.139999389648438,137.88999938964844,89.37000274658203,27.825000762939453
2026-04-02 12:30:00-04:00,654.6300048828125,583.5399169921875,250.42559814453125,97.99500274658203,56.5547981262207,86.65499877929688,95.23999786376953,108.98500061035156,79.45500183105469,427.2799987792969,65.55999755859375,29.235000610351562,137.38999938964844,89.76000213623047,27.819900512695312
